,ZCTA5CE10,GEOID10,INTPTLAT10,INTPTLON10
6462,60963,60963,+40.3666786,-087.6484214
6463,60964,60964,+41.0388159,-087.7442032
6464,60966,60966,+40.7515033,-087.5832234
6465,60968,60968,+40.6723523,-088.1195379
6466,60969,60969,+41.1109752,-088.1497367
6467,60970,60970,+40.7949422,-087.7347264
6468,60973,60973,+40.5416848,-087.6631462
6469,60974,60974,+40.7190128,-087.7338471
6470,61001,61001,+42.4658156,-090.1102318
6471,61006,61006,+41.8617434,-089.2021034
6472,61007,61007,+42.1977551,-089.5895048
6473,61008,61008,+42.2459193,-088.8411298
6474,61010,61010,+42.1349912,-089.2663538
6475,61011,61011,+42.3925257,-088.8979038
6476,61012,61012,+42.4014450,-088.7645578
6477,61013,61013,+42.3721233,-089.6392780
6478,61014,61014,+41.9746872,-089.8844467
6479,61015,61015,+41.9967520,-089.1970767
6480,61016,61016,+42.1972974,-088.9477234
6481,55772,55772,+48.1127053,-093.1306313
6482,55775,55775,+47.3201707,-093.1715804
6483,55779,55779,+46.9088485,-092.4488269
6484,55780,55780,+46.6881413,-092.6988917
6485,55781,55781,+47.6799284,-093.0471269
6486,55782,55782,+47.8329486,-092.2060076
6487,55783,55783,+46.3964086,-092.8924461
6488,55784,55784,+47.0583914,-093.1652810
6489,55785,55785,+46.9215844,-093.7312173
6490,55786,55786,+47.3188315,-093.3794435
6491,55787,55787,+46.6784183,-093.1029777
6492,55790,55790,+47.9274775,-092.2529212
6493,55792,55792,+47.5971652,-092.4790456
6494,55793,55793,+47.1158993,-093.2861306
6495,55795,55795,+46.2978713,-092.8829161
6496,55797,55797,+46.5665000,-092.3621159
6497,55798,55798,+46.7232560,-092.9677828
6498,55802,55802,+46.7409514,-092.0493451
6499,55803,55803,+47.0506011,-092.0708776
6500,55804,55804,+46.9313506,-091.9363443
6501,55805,55805,+46.8008254,-092.0957840
6502,55806,55806,+46.7681298,-092.1276117
6503,55807,55807,+46.7354981,-092.1685959
6504,55808,55808,+46.6762808,-092.2413908
6505,55810,55810,+46.7567449,-092.2694367
6506,55811,55811,+46.8426668,-092.2243321
6507,55812,55812,+46.8086882,-092.0707273
6508,55814,55814,+46.8335890,-092.1979493
6509,55901,55901,+44.0698179,-092.5065808
6510,55902,55902,+43.9712157,-092.5071009
6511,55904,55904,+43.9598646,-092.4005041
6512,55905,55905,+44.0559479,-092.5259059
6513,55906,55906,+44.0998893,-092.4082098
6514,55909,55909,+43.5620606,-092.7336926
6515,55910,55910,+44.1286598,-091.9718279
6516,55912,55912,+43.6826109,-092.9885976
6517,55917,55917,+43.8848200,-093.0754812
6518,55918,55918,+43.7408215,-092.8464625
6519,55919,55919,+43.6207716,-091.2999547
6520,55920,55920,+44.0137613,-092.6220065
6521,55921,55921,+43.6289930,-091.4588545
6522,55922,55922,+43.5589560,-091.9009472
6523,55923,55923,+43.8510268,-092.1860733
6524,55924,55924,+44.0292318,-093.0272951
6525,55925,55925,+43.9120918,-091.4584116
6526,55926,55926,+43.7431945,-092.7068834
6527,55927,55927,+44.0364688,-092.8709225
6528,55929,55929,+43.9767214,-092.1396190
6529,55931,55931,+43.5098119,-091.3895608
6530,55932,55932,+44.1522050,-092.2983362
6531,55933,55933,+43.6460021,-092.6805807
6532,55934,55934,+44.0040286,-092.2642091
6533,55935,55935,+43.7537515,-092.1214725
6534,55936,55936,+43.7170783,-092.5776926
6535,55939,55939,+43.5434270,-092.0917318
6536,55940,55940,+43.8986136,-092.8094890
6537,55941,55941,+43.7248449,-091.3491476
6538,55943,55943,+43.7828669,-091.5827695
6539,55944,55944,+43.9898295,-092.7179386
6540,55945,55945,+44.2668934,-092.0524491
6541,55946,55946,+44.2732123,-092.9662155
6542,55947,55947,+43.8229515,-091.3655435
6543,55949,55949,+43.7101045,-091.9286075
6544,55950,55950,+43.7471022,-092.9644761
6545,55951,55951,+43.5292328,-092.4824883
6546,55952,55952,+43.9433031,-091.8435771
6547,55953,55953,+43.5265818,-092.9665421
6548,55954,55954,+43.5570610,-091.7801059
6549,55955,55955,+44.0873202,-092.7408704
6550,55956,55956,+44.2860679,-092.5275694
6551,55957,55957,+44.2487289,-092.2642992
6552,55959,55959,+44.1179603,-091.7995336
6553,55960,55960,+44.1375685,-092.5340124
6554,55961,55961,+43.6084019,-092.4737571
6555,55962,55962,+43.7621200,-091.8451632
6556,55963,55963,+44.1905693,-092.6560463
6557,55964,55964,+44.1600832,-092.1580338
6558,55965,55965,+43.6231944,-092.1281872
6559,55967,55967,+43.7951566,-092.5133710
6560,55968,55968,+44.3970488,-092.0899272
6561,55969,55969,+44.0824768,-091.8772877
6562,55970,55970,+43.5951479,-092.8319623
6563,55971,55971,+43.8158485,-091.7556804
6564,55972,55972,+43.9959792,-092.0487782
6565,55973,55973,+43.8062401,-092.7728588
6566,55974,55974,+43.5771224,-091.6479850
6567,55975,55975,+43.6778713,-092.3644649
6568,55976,55976,+43.8657949,-092.4842352
6569,55977,55977,+43.5557778,-092.6480658
6570,55979,55979,+43.9203839,-091.9507641
6571,55981,55981,+44.3578508,-092.0507318
6572,55982,55982,+43.8157652,-092.8847299
6573,55983,55983,+44.2914027,-092.8069852
6574,55985,55985,+44.1582243,-092.9043482
6575,55987,55987,+43.9942260,-091.6254405
6576,55990,55990,+43.7321844,-092.2617859
6577,55991,55991,+44.2612148,-092.4185660
6578,55992,55992,+44.3223981,-092.6827692
6579,56001,56001,+44.1283254,-093.9788632
6580,56003,56003,+44.2154717,-094.0903583
6581,56007,56007,+43.6609920,-093.3244231
6582,63125,63125,+38.5184522,-090.2935140
6583,63126,63126,+38.5496556,-090.3785922
6584,63127,63127,+38.5332824,-090.4168388
6585,63128,63128,+38.4924272,-090.3865127
6586,63129,63129,+38.4586225,-090.3165020
6587,63130,63130,+38.6650658,-090.3253072
6588,63131,63131,+38.6173954,-090.4441904
6589,63132,63132,+38.6760259,-090.3779936
6590,63133,63133,+38.6809143,-090.3059917
6591,63134,63134,+38.7407077,-090.3469915
6592,63135,63135,+38.7496810,-090.2987178
6593,63136,63136,+38.7433063,-090.2597790
6594,63137,63137,+38.7504723,-090.2116846
6595,63138,63138,+38.8010511,-090.1923967
6596,63139,63139,+38.6104121,-090.2917227
6597,63140,63140,+38.7383808,-090.3230627
6598,63141,63141,+38.6582769,-090.4582035
6599,63143,63143,+38.6117288,-090.3214323
6600,63144,63144,+38.6190236,-090.3477191
6601,63146,63146,+38.6976862,-090.4746666
6602,63147,63147,+38.6940172,-090.2162190
6603,63155,63155,+38.6278712,-090.2054566
6604,63301,63301,+38.8580351,-090.4633160
6605,63303,63303,+38.7398818,-090.5437442
6606,63304,63304,+38.7035082,-090.6675218
6607,63330,63330,+39.2713361,-090.8042699
6608,63332,63332,+38.5969175,-090.8939826
6609,63333,63333,+39.0337431,-091.3090184
6610,63334,63334,+39.2975827,-091.1883086
6611,63336,63336,+39.3327908,-090.9334128
6612,63339,63339,+39.3443783,-091.3713490
6613,63341,63341,+38.6708250,-090.8158880
6614,63343,63343,+39.1548129,-090.8281844
6615,63344,63344,+39.2368636,-091.0039760
6616,63345,63345,+39.2770558,-091.5691407
6617,63347,63347,+39.0698714,-090.7667329
6618,63348,63348,+38.7854611,-090.9452263
6619,63349,63349,+38.9743862,-091.1509653
6620,63350,63350,+38.9010958,-091.3617078
6621,63351,63351,+38.8623732,-091.3127390
6622,63352,63352,+39.2477869,-091.6589474
6623,63353,63353,+39.4544962,-091.1132248
6624,63357,63357,+38.6610182,-091.0869055
6625,63359,63359,+39.1512113,-091.3561911
6626,63361,63361,+38.9651458,-091.5529721
6627,63362,63362,+38.9228003,-090.8698447
6628,63363,63363,+38.8839060,-091.4549065
6629,63366,63366,+38.8574426,-090.7254925
6630,63367,63367,+38.7743274,-090.7950435
6631,63368,63368,+38.7512901,-090.7296262
6632,63369,63369,+38.9351451,-090.7632964
6633,63370,63370,+39.0915100,-091.2404628
6634,63373,63373,+38.9295743,-090.3854072
6635,63376,63376,+38.7989045,-090.6075399
6636,63377,63377,+39.1103132,-091.1033902
6637,63379,63379,+39.0009053,-090.9957090
6638,63381,63381,+38.9864022,-091.2533046
6639,63382,63382,+39.3053872,-091.4959274
6640,63383,63383,+38.8043647,-091.1937048
6641,63384,63384,+39.0925285,-091.5535923
6642,63385,63385,+38.7969934,-090.8572608
6643,63386,63386,+38.8702273,-090.2196339
6644,63387,63387,+39.1835548,-091.0167343
6645,63388,63388,+38.8751114,-091.7571219
6646,63389,63389,+39.0105588,-090.7741098
6647,63390,63390,+38.8033967,-091.0400677
6648,63401,63401,+39.6906726,-091.4566161
6649,63430,63430,+40.3906257,-091.5426378
6650,63431,63431,+39.7402213,-092.3139604
6651,63432,63432,+40.4972394,-091.9939281
6652,63433,63433,+39.5341810,-091.1312431
6653,63434,63434,+39.9067295,-091.9471969
6654,63435,63435,+40.1991367,-091.5836800
6655,63436,63436,+39.5057320,-091.5525099
6656,63437,63437,+39.7282168,-092.2206540
6657,63438,63438,+39.9685142,-091.6879672
6658,63439,63439,+39.8019342,-091.8605632
6659,63440,63440,+39.9874748,-091.7588343
6660,63441,63441,+39.4803254,-091.3120324
6661,63443,63443,+39.6685196,-091.8824869
6662,63445,63445,+40.3956617,-091.7322120
6663,63446,63446,+40.1304129,-091.9872059
6664,63447,63447,+40.0970220,-091.9034003
6665,63448,63448,+40.0246613,-091.5570375
6666,63450,63450,+39.6689094,-092.1502597
6667,63451,63451,+39.9037833,-092.2058920
6668,63452,63452,+40.0931297,-091.7900517
6669,63453,63453,+40.5107559,-091.8672559
6670,63454,63454,+39.9229812,-091.6503770
6671,63456,63456,+39.6564699,-091.7283313
6672,63457,63457,+40.1658503,-091.7118888
6673,63458,63458,+39.9924508,-092.0199065
6674,63459,63459,+39.5793739,-091.3692516
6675,63460,63460,+39.9992688,-092.2078970
6676,63461,63461,+39.7905424,-091.5689275
6677,63462,63462,+39.4192072,-091.7011296
6678,63463,63463,+39.8514378,-091.7809647
6679,63464,63464,+39.9808852,-092.0835950
6680,63465,63465,+40.5276377,-091.6795492
6681,63467,63467,+39.6485972,-091.2706671
6682,63468,63468,+39.6840643,-092.0146291
6683,28043,28043,+35.3062398,-081.8727856
6684,28052,28052,+35.2146561,-081.2332272
6685,28054,28054,+35.2628786,-081.1490754
6686,28056,28056,+35.2169359,-081.1250034
6687,28071,28071,+35.5176315,-080.3163233
6688,28072,28072,+35.6140702,-080.4452050
6689,28073,28073,+35.1985739,-081.4837810
6690,28075,28075,+35.3027481,-080.6399371
6691,28076,28076,+35.2591472,-081.7886064
6692,28077,28077,+35.4048020,-081.2027704
6693,28078,28078,+35.4052864,-080.8640198
6694,28079,28079,+35.1147101,-080.6004235
6695,28080,28080,+35.4531648,-081.1096426
6696,28081,28081,+35.5028157,-080.6701730
6697,28083,28083,+35.4896025,-080.5806679
6698,28086,28086,+35.2439449,-081.3789424
6699,28088,28088,+35.5442760,-080.6146458
6700,28089,28089,+35.3182334,-081.6595744
6701,28090,28090,+35.4546590,-081.5595547
6702,28091,28091,+34.9873922,-079.9330024
6703,28092,28092,+35.4864627,-081.2538990
6704,28097,28097,+35.2967149,-080.3930501
6705,28098,28098,+35.2710413,-081.0986234
6706,28101,28101,+35.2579644,-081.0777221
6707,28102,28102,+34.8184315,-079.9722653
6708,28103,28103,+34.9989252,-080.3513269
6709,28104,28104,+35.0608681,-080.6932921
6710,28105,28105,+35.1155970,-080.7137076
6711,28107,28107,+35.2528600,-080.5186801
6712,28108,28108,+34.9347808,-080.6811826
6713,28109,28109,+35.4969656,-080.2885297
6714,28110,28110,+35.0653180,-080.5248663
6715,28112,28112,+34.8899247,-080.5495475
6716,28114,28114,+35.2304413,-081.7477022
6717,28115,28115,+35.5845799,-080.7788712
6718,28117,28117,+35.5656976,-080.8983325
6719,28119,28119,+34.8510779,-080.0169854
6720,28120,28120,+35.3286512,-081.0263930
6721,28124,28124,+35.3996516,-080.4087922
6722,28125,28125,+35.6590253,-080.6986130
6723,28127,28127,+35.4682270,-080.1827189
6724,28128,28128,+35.2106960,-080.1545230
6725,28129,28129,+35.2316619,-080.3271617
6726,28133,28133,+34.8449256,-080.2656808
6727,28134,28134,+35.0854025,-080.8930953
6728,28135,28135,+35.0297599,-080.2172755
6729,28137,28137,+35.5631093,-080.2363908
6730,28138,28138,+35.5153813,-080.4387596
6731,28139,28139,+35.3483631,-081.9947373
6732,28144,28144,+35.7066848,-080.4647885
6733,28146,28146,+35.6192995,-080.3932977
6734,28147,28147,+35.6811173,-080.5629417
6735,28150,28150,+35.3427033,-081.5762477
6736,28152,28152,+35.2427201,-081.5994120
6737,28159,28159,+35.6947524,-080.4318731
6738,28160,28160,+35.3610241,-081.9223215
6739,28163,28163,+35.2074945,-080.4285172
6740,28164,28164,+35.3894436,-081.0371355
6741,28166,28166,+35.6827910,-080.8755315
6742,28167,28167,+35.5084034,-081.9668850
6743,53076,53076,+43.2683981,-088.2070657
6744,45814,45814,+40.8993178,-083.6301611
6745,45816,45816,+41.0044572,-083.7940424
6746,45817,45817,+40.8787593,-083.8839749
6747,45819,45819,+40.6240191,-084.2603928
6748,45820,45820,+40.8349543,-084.0840016
6749,45821,45821,+41.2260641,-084.5587754
6750,45822,45822,+40.5557419,-084.5987250
6751,45826,45826,+40.4362170,-084.4936930
6752,45827,45827,+40.9981031,-084.2988515
6753,45828,45828,+40.4832788,-084.6716451
6754,45830,45830,+40.9084596,-084.0959329
6755,45831,45831,+41.1112050,-084.2503460
6756,45832,45832,+40.9264213,-084.7300922
6757,45833,45833,+40.8342194,-084.3486655
6758,45835,45835,+40.7544148,-083.6998927
6759,45836,45836,+40.7929111,-083.6398958
6760,45838,45838,+40.7420477,-084.4776624
6761,45840,45840,+41.0253708,-083.6519834
6762,45841,45841,+40.8737048,-083.7415731
6763,45843,45843,+40.7717073,-083.5445563
6764,45844,45844,+40.9109066,-084.2824813
6765,45845,45845,+40.3313377,-084.3825439
6766,45846,45846,+40.4115149,-084.7425199
6767,45849,45849,+41.0137716,-084.4466617
6768,45850,45850,+40.7046980,-083.9182386
6769,45851,45851,+41.0323328,-084.6000509
6770,45853,45853,+40.9852664,-084.1985002
6771,45854,45854,+40.7575708,-083.9521263
6772,45855,45855,+41.0879084,-084.5840894
6773,45856,45856,+41.1116780,-083.9998665
6774,45858,45858,+41.1066038,-083.8046962
6775,45859,45859,+40.6837353,-083.7786578
6776,45860,45860,+40.3992733,-084.5168481
6777,45861,45861,+41.0828144,-084.4265027
6778,45862,45862,+40.6688664,-084.5160090
6779,45863,45863,+40.9080492,-084.4449592
6780,45864,45864,+41.0970454,-084.1465771
6781,45865,45865,+40.3918745,-084.3682607
6782,45866,45866,+40.4903754,-084.5511687
6783,45867,45867,+40.8975861,-083.5265618
6784,45868,45868,+40.9662826,-083.8496617
6785,45869,45869,+40.4579313,-084.4038700
6786,45870,45870,+40.5562793,-083.9514243
6787,45871,45871,+40.4934231,-084.3004452
6788,45872,45872,+41.1887260,-083.6856607
6789,45873,45873,+41.1177758,-084.3901981
6790,45874,45874,+40.7881137,-084.6720506
6791,45875,45875,+41.0220077,-084.0612007
6792,45876,45876,+40.9272457,-084.3409219
6793,45877,45877,+40.9591214,-083.9335780
6794,45879,45879,+41.1287141,-084.5635815
6795,45880,45880,+41.0712127,-084.7329456
6796,45881,45881,+40.9462465,-083.7800473
6797,45882,45882,+40.6818559,-084.6784973
6798,45883,45883,+40.4102029,-084.6229372
6799,45884,45884,+40.5543147,-084.0827420
6800,45885,45885,+40.5698632,-084.3906439
6801,45886,45886,+40.9969004,-084.6207811
6802,45887,45887,+40.7109468,-084.3652237
6803,45888,45888,+40.6023578,-084.0868198
6804,45889,45889,+41.1523245,-083.6383170
6805,45890,45890,+40.9754316,-083.4899688
6806,45891,45891,+40.8745406,-084.5742666
6807,45894,45894,+40.7590893,-084.4613789
6808,45895,45895,+40.5776947,-084.1546639
6809,45896,45896,+40.6074359,-083.9296630
6810,45897,45897,+40.8287982,-083.6555986
6811,45898,45898,+40.7434733,-084.7696529
6812,45899,45899,+40.8004600,-084.7738509
6813,54120,54120,+45.8034018,-088.5693861
6814,54121,54121,+45.8677736,-088.3214006
6815,54123,54123,+44.2116281,-088.1425315
6816,54124,54124,+44.9080226,-088.3452333
6817,54125,54125,+45.5866830,-088.3833346
6818,54126,54126,+44.2919049,-088.0507231
6819,54127,54127,+44.7963950,-088.2696023
6820,54128,54128,+44.8690999,-088.8042979
6821,54129,54129,+44.1315801,-088.1941980
6822,54130,54130,+44.3113132,-088.2443098
6823,54135,54135,+44.9273792,-088.6079361
6824,54136,54136,+44.2682188,-088.3385347
6825,54137,54137,+44.7568130,-088.2550122
6826,54138,54138,+45.3336159,-088.4089685
6827,54139,54139,+44.9568442,-088.0755053
6828,54140,54140,+44.2865149,-088.3092287
6829,54141,54141,+44.7285845,-087.9983178
6830,54143,54143,+45.0761989,-087.6988823
6831,54149,54149,+45.1964834,-088.4623715
6832,54150,54150,+44.9976413,-088.8537577
6833,54151,54151,+45.7254407,-087.9882173
6834,54153,54153,+44.8980833,-087.9160346
6835,54154,54154,+44.8736904,-088.1820677
6836,54155,54155,+44.5274953,-088.2005481
6837,54156,54156,+45.6287083,-088.0244586
6838,54157,54157,+45.0405753,-087.8214367
6839,54159,54159,+45.1933576,-087.8388641
6840,54160,54160,+44.1210534,-088.1000685
6841,54161,54161,+45.1222132,-088.1624162
6842,54162,54162,+44.6625399,-088.2709044
6843,54165,54165,+44.5166000,-088.3217887
6844,50271,50271,+42.4827519,-093.5414418
6845,50272,50272,+41.0959280,-093.2559358
6846,50273,50273,+41.3296914,-094.0543067
6847,50274,50274,+41.3833484,-094.8609755
6848,50275,50275,+41.0375362,-093.5896022
6849,50276,50276,+41.8620124,-093.9264890
6850,50277,50277,+41.7797852,-094.3505763
6851,50278,50278,+42.1367591,-093.2995328
6852,50309,50309,+41.5844499,-093.6207781
6853,50310,50310,+41.6275816,-093.6726595
6854,50311,50311,+41.6010330,-093.6728683
6855,50312,50312,+41.5826778,-093.6766696
6856,50313,50313,+41.6544767,-093.6241798
6857,50314,50314,+41.6049642,-093.6312003
6858,50315,50315,+41.5459183,-093.6221237
6859,50316,50316,+41.6086291,-093.5995786
6860,50317,50317,+41.6213467,-093.5478931
6861,50319,50319,+41.5909125,-093.6042882
6862,50320,50320,+41.5279423,-093.5679667
6863,50321,50321,+41.5326741,-093.6624986
6864,50322,50322,+41.6341638,-093.7343597
6865,50323,50323,+41.6256323,-093.7936500
6866,50324,50324,+41.6044130,-093.7128470
6867,50325,50325,+41.6132426,-093.7978713
6868,50327,50327,+41.5863242,-093.4878742
6869,50401,50401,+43.1531687,-093.1998201
6870,50420,50420,+42.8041557,-093.4604212
6871,50421,50421,+42.8428665,-093.6186349
6872,50423,50423,+43.1182236,-093.8144654
6873,50424,50424,+43.3944301,-093.9338456
6874,50426,50426,+43.4154812,-093.0171326
6875,50428,50428,+43.1369333,-093.3971074
6876,50430,50430,+42.9815643,-093.9539657
6877,50431,50431,+42.7371132,-093.3682228
6878,50432,50432,+43.2239147,-093.7979541
6879,50433,50433,+42.9232424,-093.0501835
6880,50434,50434,+43.2574879,-093.4485829
6881,50435,50435,+43.1580395,-092.7670494
6882,50436,50436,+43.2664629,-093.6711180
6883,50438,50438,+43.1115023,-093.6186238
6884,50439,50439,+42.9447170,-093.6263388
6885,50440,50440,+43.3333408,-093.0712578
6886,50441,50441,+42.7413403,-093.2209733
6887,50444,50444,+43.2972256,-093.3836303
6888,50446,50446,+43.3407393,-093.4469067
6889,50447,50447,+42.9254003,-093.7977075
6890,50448,50448,+43.3499384,-093.2405345
6891,50449,50449,+43.0024867,-093.5668978
6892,50450,50450,+43.4211777,-093.5223972
6893,50451,50451,+43.3812338,-094.0776148
6894,50452,50452,+42.7810988,-093.3673523
6895,50453,50453,+43.3633636,-093.6474200
6896,50454,50454,+43.3818893,-092.7372750
6897,50455,50455,+43.4569537,-092.6498425
6898,50456,50456,+43.2913288,-093.2161353
6899,50457,50457,+42.9163370,-093.4936083
6900,50458,50458,+43.1587333,-093.0120181
6901,50459,50459,+43.4574252,-093.2504392
6902,50460,50460,+43.2278506,-092.6887927
6903,50461,50461,+43.3061677,-092.8187412
6904,50464,50464,+43.2534001,-093.0807847
6905,50465,50465,+43.4865498,-093.9122286
6906,50466,50466,+43.3868531,-092.5384394
6907,50467,50467,+43.2117301,-093.0866364
6908,50468,50468,+43.0322132,-092.9471241
6909,50469,50469,+42.9993268,-093.1970993
6910,50470,50470,+42.7457801,-093.5604055
6911,50471,50471,+43.1665683,-092.8764073
6912,50472,50472,+43.4067463,-092.9353164
6913,50473,50473,+43.4657393,-093.6877672
6914,50475,50475,+42.8805532,-093.2187574
6915,50476,50476,+43.4468045,-092.7640514
6916,50477,50477,+42.9892471,-093.3270927
6917,50478,50478,+43.4074878,-093.7836014
6918,50479,50479,+42.9394043,-093.4098743
6919,50480,50480,+43.2503671,-094.0586066
6920,50482,50482,+43.1131013,-093.4864041
6921,50483,50483,+43.1125641,-094.0009148
6922,50484,50484,+43.2307706,-093.9155851
6923,50501,50501,+42.4914307,-094.1966257
6924,50510,50510,+42.7592960,-094.9856030
6925,50511,50511,+43.0740414,-094.2191836
6926,50514,50514,+43.4151555,-094.4724103
